comm_id,from_suspect_id,to_suspect_id,comm_type,comm_date,comm_time,duration_seconds,is_encrypted,relevance_score,analyzed
COMM-0000298,VD-000250,VD-000080,Telegram,2025-03-12,10:49,,True,7,True
COMM-0000299,VD-000623,VD-000010,WhatsApp,2023-08-03,13:04,1381.0,False,4,False
COMM-0000300,VD-000124,VD-000982,E-Mail,2024-06-03,13:14,,False,3,True
COMM-0000301,VD-000642,VD-000994,Persönlicher Kontakt,2025-09-06,06:17,2317.0,False,3,False
COMM-0000302,VD-000916,VD-000380,WhatsApp,2024-02-23,10:50,,True,8,False
COMM-0000303,VD-000894,VD-000540,Telefonat,2024-06-20,15:27,3149.0,True,10,False
COMM-0000304,VD-000898,VD-000314,Signal,2024-10-15,22:46,2584.0,True,6,False
COMM-0000305,VD-000590,VD-000346,SMS,2024-08-04,14:27,,False,10,True
COMM-0000306,VD-000492,VD-000246,Social Media,2024-01-10,08:34,2242.0,False,7,True
COMM-0000307,VD-000885,VD-000058,Signal,2023-01-14,19:16,3423.0,True,8,True
COMM-0000308,VD-000612,VD-000983,Telefonat,2025-05-06,17:29,878.0,True,10,False
COMM-0000309,VD-000929,VD-000992,Social Media,2023-11-16,11:32,633.0,True,9,True
COMM-0000310,VD-000940,VD-000790,Persönlicher Kontakt,2023-04-07,09:24,3115.0,True,9,True
COMM-0000311,VD-000530,VD-000370,Brief,2025-04-17,17:26,,True,6,True
COMM-0000312,VD-000251,VD-000636,WhatsApp,2024-06-08,19:49,2264.0,True,9,False
COMM-0000313,VD-000482,VD-000342,Telefonat,2025-05-05,09:19,1115.0,True,1,False
COMM-0000314,VD-000187,VD-000969,Telefonat,2025-10-15,14:42,3130.0,True,9,True
COMM-0000315,VD-000756,VD-000231,Social Media,2025-07-29,01:37,3141.0,False,4,False
COMM-0000316,VD-000317,VD-000458,Persönlicher Kontakt,2025-07-26,19:13,,False,2,True
COMM-0000317,VD-000549,VD-000904,WhatsApp,2025-01-12,15:35,2469.0,False,1,True
COMM-0000318,VD-000896,VD-000936,Telegram,2025-02-06,04:23,,False,9,True
COMM-0000319,VD-000360,VD-000018,Brief,2024-12-17,15:32,940.0,False,1,True
COMM-0000320,VD-000297,VD-000628,Social Media,2023-06-13,21:13,192.0,True,7,False
COMM-0000321,VD-000904,VD-000543,Brief,2023-11-13,18:58,3600.0,False,10,False
COMM-0000322,VD-000005,VD-000762,Brief,2024-03-30,23:28,2301.0,True,1,True
COMM-0000323,VD-000042,VD-000381,Brief,2024-05-16,10:56,,True,1,True
COMM-0000324,VD-000423,VD-000962,Persönlicher Kontakt,2023-07-20,04:04,3294.0,True,10,True
COMM-0000325,VD-000545,VD-000921,SMS,2024-02-08,12:23,,True,5,True
COMM-0000326,VD-000620,VD-000282,E-Mail,2023-10-29,20:39,,False,1,False
COMM-0000327,VD-000339,VD-000211,WhatsApp,2024-08-23,17:19,674.0,False,8,False
COMM-0000328,VD-000618,VD-000476,WhatsApp,2023-08-07,10:59,2207.0,True,9,False
COMM-0000329,VD-000241,VD-000839,E-Mail,2024-02-26,06:48,3264.0,True,10,False
COMM-0000330,VD-000162,VD-000101,Signal,2023-09-09,08:51,2612.0,False,9,False
COMM-0000331,VD-000538,VD-000456,Telegram,2023-03-28,12:31,252.0,True,7,True
COMM-0000332,VD-000222,VD-000325,Persönlicher Kontakt,2024-07-03,21:40,,True,1,True
COMM-0000333,VD-000187,VD-000655,SMS,2024-04-27,03:07,72.0,True,5,False
COMM-0000334,VD-000651,VD-000101,Telegram,2023-07-03,02:26,,False,6,False
COMM-0000335,VD-000538,VD-000279,SMS,2025-10-28,09:22,3156.0,False,5,False
COMM-0000336,VD-000353,VD-000353,Social Media,2024-05-10,14:33,1318.0,False,7,False
COMM-0000337,VD-000396,VD-000831,WhatsApp,2023-06-09,09:56,2056.0,False,10,False
COMM-0000338,VD-000205,VD-000085,SMS,2024-04-26,18:28,1847.0,False,4,True
COMM-0000339,VD-000851,VD-000334,WhatsApp,2024-08-23,14:53,,False,5,False
COMM-0000340,VD-000218,VD-000078,Telegram,2023-07-21,06:59,2336.0,True,7,True
COMM-0000341,VD-000539,VD-000940,E-Mail,2023-09-19,21:42,2607.0,True,1,False
COMM-0000342,VD-000047,VD-000268,Brief,2025-01-29,10:29,3207.0,False,5,True
COMM-0000343,VD-000873,VD-000128,Brief,2024-06-21,09:57,409.0,True,6,False
COMM-0000344,VD-000074,VD-000883,Social Media,2024-05-22,11:30,2851.0,True,10,False
COMM-0000345,VD-000836,VD-000089,Persönlicher Kontakt,2024-10-16,08:16,1841.0,False,9,False
COMM-0000346,VD-000955,VD-000202,Brief,2024-06-04,12:10,3054.0,True,9,False
COMM-0000347,VD-000567,VD-000980,Signal,2024-06-19,23:45,695.0,True,9,False
COMM-0000348,VD-000240,VD-000955,Signal,2023-09-02,03:57,1161.0,False,8,True
COMM-0000349,VD-000444,VD-000716,Brief,2025-11-12,07:00,3060.0,False,3,False
COMM-0000350,VD-000231,VD-000631,E-Mail,2024-01-02,08:05,372.0,True,5,True
COMM-0000351,VD-000474,VD-000281,Brief,2023-06-20,03:13,1783.0,False,2,True
COMM-0000352,VD-000760,VD-000919,Telegram,2024-10-19,03:33,1408.0,True,9,True
COMM-0000353,VD-000277,VD-000566,Brief,2025-03-27,22:51,2454.0,False,9,False
COMM-0000354,VD-000105,VD-000462,WhatsApp,2024-10-05,17:41,3587.0,True,6,True
COMM-0000355,VD-000836,VD-000301,Brief,2025-07-31,00:17,1357.0,False,2,False
COMM-0000356,VD-000886,VD-000871,Brief,2024-04-05,14:40,284.0,False,8,False
COMM-0000357,VD-000584,VD-000692,WhatsApp,2024-01-01,00:25,,True,10,True
COMM-0000358,VD-000612,VD-000898,WhatsApp,2023-02-05,16:10,861.0,False,6,True
COMM-0000359,VD-000802,VD-000867,Signal,2023-12-16,16:31,2149.0,False,1,True
COMM-0000360,VD-000069,VD-000145,Telegram,2023-10-01,08:51,3285.0,False,2,False
COMM-0000361,VD-000674,VD-000390,Persönlicher Kontakt,2023-08-16,19:41,1394.0,False,9,True
COMM-0000362,VD-000489,VD-000282,SMS,2023-03-02,06:37,491.0,False,6,False
COMM-0000363,VD-000150,VD-001000,Social Media,2023-09-23,18:30,,False,8,False
COMM-0000364,VD-000606,VD-000436,SMS,2023-11-12,02:57,2739.0,False,2,True
COMM-0000365,VD-000045,VD-000935,Social Media,2025-03-11,06:55,530.0,True,7,False
COMM-0000366,VD-000726,VD-000803,E-Mail,2023-11-13,22:52,3500.0,False,2,False
COMM-0000367,VD-000416,VD-000929,Brief,2025-01-30,06:32,2809.0,False,9,True
COMM-0000368,VD-000447,VD-000069,Telefonat,2024-10-30,12:10,,False,7,True
COMM-0000369,VD-000615,VD-000151,WhatsApp,2025-05-24,07:49,3005.0,True,2,True
COMM-0000370,VD-000875,VD-000429,Brief,2024-09-18,12:53,2046.0,True,8,True
COMM-0000371,VD-000682,VD-000904,Social Media,2023-01-06,09:45,2112.0,False,9,False
COMM-0000372,VD-000378,VD-000706,Persönlicher Kontakt,2023-08-29,19:52,431.0,True,3,True
COMM-0000373,VD-000173,VD-000292,Signal,2023-05-12,08:12,688.0,True,4,True
COMM-0000374,VD-000219,VD-000431,SMS,2024-11-15,09:17,,True,6,True
COMM-0000375,VD-000977,VD-000517,Signal,2024-10-20,21:47,,False,9,True
COMM-0000376,VD-000064,VD-000863,Telegram,2024-08-21,22:26,1450.0,True,5,False
COMM-0000377,VD-000527,VD-000179,Social Media,2024-05-18,05:14,,False,9,True
COMM-0000378,VD-000401,VD-000207,SMS,2025-02-14,11:10,411.0,False,8,False
COMM-0000379,VD-000295,VD-000444,Persönlicher Kontakt,2025-07-18,05:51,167.0,True,6,False
COMM-0000380,VD-000064,VD-000579,Telegram,2025-02-15,08:56,2024.0,False,6,True
COMM-0000381,VD-000262,VD-000960,Brief,2023-04-13,19:26,1684.0,True,6,False
COMM-0000382,VD-000417,VD-000124,Persönlicher Kontakt,2025-09-23,20:35,,False,9,True
COMM-0000383,VD-000558,VD-000069,Telefonat,2023-10-16,16:28,2008.0,False,9,True
COMM-0000384,VD-000986,VD-000358,Persönlicher Kontakt,2023-08-25,10:32,2264.0,True,3,True
COMM-0000385,VD-000234,VD-000287,Brief,2025-05-19,03:59,2706.0,True,2,True
COMM-0000386,VD-000249,VD-000082,Brief,2025-03-20,14:27,,False,1,True
COMM-0000387,VD-000369,VD-000812,Brief,2024-04-16,17:17,3173.0,False,1,False
COMM-0000388,VD-000071,VD-000266,Signal,2023-05-08,00:55,1482.0,True,5,False
COMM-0000389,VD-000850,VD-000915,Brief,2024-10-15,10:23,743.0,False,7,False
COMM-0000390,VD-000261,VD-000713,SMS,2025-03-22,10:55,1481.0,False,1,True
COMM-0000391,VD-000855,VD-000999,Brief,2023-04-16,19:35,1430.0,True,8,False
COMM-0000392,VD-000946,VD-000536,Social Media,2024-03-04,22:04,2850.0,True,5,True
COMM-0000393,VD-000607,VD-000339,Persönlicher Kontakt,2023-01-26,06:43,2578.0,False,5,False
COMM-0000394,VD-000154,VD-000669,E-Mail,2024-03-30,02:31,2153.0,False,2,False
COMM-0000395,VD-000667,VD-000963,Persönlicher Kontakt,2023-06-26,13:55,3100.0,False,6,False
COMM-0000396,VD-000969,VD-000876,SMS,2024-01-20,21:13,1135.0,True,10,False
COMM-0000397,VD-000992,VD-000109,Brief,2024-01-15,12:16,,True,3,False
COMM-0000398,VD-000452,VD-000714,Signal,2023-09-15,02:18,610.0,True,5,False
COMM-0000399,VD-000451,VD-000534,SMS,2024-08-10,13:33,1654.0,False,6,True
COMM-0000400,VD-000551,VD-000404,E-Mail,2023-03-22,01:28,2364.0,False,3,True
COMM-0000401,VD-000031,VD-000012,Telefonat,2025-07-02,03:50,2181.0,False,8,False
COMM-0000402,VD-000944,VD-000575,Persönlicher Kontakt,2025-07-11,05:04,3450.0,True,9,True
COMM-0000403,VD-000245,VD-000775,Persönlicher Kontakt,2025-04-17,01:10,,False,3,False
COMM-0000404,VD-000052,VD-000956,Telegram,2025-05-26,08:00,3527.0,False,6,False
COMM-0000405,VD-000444,VD-000120,Social Media,2023-05-08,11:06,2064.0,False,3,True
COMM-0000406,VD-000218,VD-000655,Brief,2024-09-22,16:32,3283.0,False,9,True
COMM-0000407,VD-000067,VD-000983,Telefonat,2024-08-27,17:44,1601.0,False,3,False
COMM-0000408,VD-000368,VD-000674,Persönlicher Kontakt,2025-07-01,19:02,2767.0,True,4,False
COMM-0000409,VD-000736,VD-000871,Social Media,2024-09-06,21:03,2947.0,False,9,False
COMM-0000410,VD-000280,VD-000012,Signal,2024-03-09,14:04,2912.0,False,8,False
COMM-0000411,VD-000875,VD-000604,Telegram,2024-02-22,12:12,,True,6,True
COMM-0000412,VD-000844,VD-000562,E-Mail,2023-01-22,11:55,214.0,True,10,True
COMM-0000413,VD-000090,VD-000794,Persönlicher Kontakt,2024-11-09,23:55,2201.0,True,7,False
COMM-0000414,VD-000760,VD-000687,Brief,2024-01-16,19:24,3200.0,False,2,True
COMM-0000415,VD-000074,VD-000138,Social Media,2023-04-12,07:45,,True,1,False
COMM-0000416,VD-000872,VD-000069,Telefonat,2024-04-23,16:13,3511.0,True,9,True
COMM-0000417,VD-000924,VD-000213,Brief,2024-11-24,15:39,2891.0,False,2,False
COMM-0000418,VD-000157,VD-000553,Telegram,2025-01-04,09:21,,True,7,False
COMM-0000419,VD-000899,VD-000480,Persönlicher Kontakt,2025-09-27,17:38,2424.0,True,4,True
COMM-0000420,VD-000955,VD-000719,Social Media,2024-03-26,09:35,,False,1,True
COMM-0000421,VD-000102,VD-000790,Signal,2023-01-20,22:41,2854.0,False,10,True
COMM-0000422,VD-000275,VD-000086,Social Media,2024-12-24,18:13,,True,10,True
COMM-0000423,VD-000779,VD-000332,Signal,2025-05-23,10:10,,False,3,False
COMM-0000424,VD-000971,VD-000205,Brief,2024-06-15,22:28,312.0,False,8,True
COMM-0000425,VD-000714,VD-000048,WhatsApp,2025-10-14,16:30,,False,3,True
COMM-0000426,VD-000517,VD-000533,E-Mail,2025-08-12,19:13,3051.0,True,5,False
COMM-0000427,VD-000894,VD-000737,Telegram,2025-07-09,14:24,992.0,True,6,False
COMM-0000428,VD-000388,VD-000051,Telegram,2024-01-09,09:49,135.0,True,6,True
COMM-0000429,VD-000541,VD-000042,WhatsApp,2023-09-17,18:47,2335.0,True,3,False
COMM-0000430,VD-000939,VD-000377,E-Mail,2024-04-26,07:19,3369.0,False,8,True
COMM-0000431,VD-000267,VD-000310,Brief,2023-10-28,15:34,3272.0,True,7,False
COMM-0000432,VD-000324,VD-000992,Signal,2025-04-21,23:52,,False,3,False
COMM-0000433,VD-000917,VD-000010,Telegram,2024-04-30,09:15,1246.0,True,5,False
COMM-0000434,VD-000771,VD-000369,E-Mail,2024-06-27,05:02,,False,9,True
COMM-0000435,VD-000929,VD-000996,WhatsApp,2024-12-24,23:15,,False,5,True
COMM-0000436,VD-000549,VD-000857,E-Mail,2025-10-01,20:27,1322.0,False,6,True
COMM-0000437,VD-000890,VD-000191,SMS,2024-11-13,09:38,2861.0,False,8,False
COMM-0000438,VD-000409,VD-000025,E-Mail,2025-10-07,09:18,,True,2,False
COMM-0000439,VD-000184,VD-000778,Telefonat,2024-02-02,10:46,2164.0,True,4,False
COMM-0000440,VD-000975,VD-000974,SMS,2023-12-03,15:51,3473.0,False,9,False
COMM-0000441,VD-000079,VD-000766,Signal,2024-08-31,23:03,2294.0,True,9,False
COMM-0000442,VD-000487,VD-000258,Social Media,2023-04-17,10:51,,False,8,False
COMM-0000443,VD-000293,VD-000145,E-Mail,2024-11-14,22:34,,True,5,False
COMM-0000444,VD-000965,VD-000851,Telefonat,2024-01-14,22:34,,True,8,False
COMM-0000445,VD-000783,VD-000139,Signal,2024-12-16,16:36,,False,3,False
COMM-0000446,VD-000188,VD-000788,WhatsApp,2025-03-01,14:18,,True,2,True
COMM-0000447,VD-000254,VD-000581,Signal,2023-08-11,03:06,835.0,False,5,False
COMM-0000448,VD-000895,VD-000984,E-Mail,2025-06-01,20:41,,True,2,False
COMM-0000449,VD-000798,VD-000937,Telegram,2024-07-04,04:15,2499.0,True,5,False
COMM-0000450,VD-000553,VD-000278,WhatsApp,2024-11-10,14:17,,False,9,True
COMM-0000451,VD-000652,VD-000130,Telefonat,2025-02-16,19:50,,False,6,True
COMM-0000452,VD-000570,VD-000639,Signal,2025-01-11,23:41,622.0,True,1,False
COMM-0000453,VD-000692,VD-000672,SMS,2024-12-24,22:16,,False,10,False
COMM-0000454,VD-000492,VD-000099,Telefonat,2024-03-03,18:52,2507.0,False,5,True
COMM-0000455,VD-000263,VD-000601,Signal,2023-12-10,12:50,2819.0,True,10,True
COMM-0000456,VD-000110,VD-000799,E-Mail,2023-09-09,18:04,3381.0,False,3,False
COMM-0000457,VD-000118,VD-000902,SMS,2024-07-07,02:28,861.0,False,7,False
COMM-0000458,VD-000239,VD-000534,Telefonat,2023-02-03,18:01,,True,8,True
COMM-0000459,VD-000093,VD-000544,Telefonat,2025-09-06,07:26,3309.0,True,4,False
COMM-0000460,VD-000622,VD-000157,SMS,2025-07-08,18:02,,True,9,False
COMM-0000461,VD-000493,VD-000870,SMS,2023-08-20,16:20,1566.0,False,2,False
COMM-0000462,VD-000374,VD-000929,WhatsApp,2023-05-17,05:02,130.0,False,4,False
COMM-0000463,VD-000527,VD-000201,SMS,2024-12-31,00:27,,True,3,True
COMM-0000464,VD-000774,VD-000606,Telegram,2025-04-25,01:16,1549.0,True,7,False
COMM-0000465,VD-000554,VD-000720,Social Media,2023-02-17,05:39,,True,2,False
COMM-0000466,VD-000911,VD-000823,Telefonat,2023-01-19,18:41,,False,7,False
COMM-0000467,VD-000916,VD-000743,Telefonat,2024-11-30,17:23,593.0,False,6,False
COMM-0000468,VD-000202,VD-000530,SMS,2024-11-20,21:03,1104.0,True,10,False
COMM-0000469,VD-000324,VD-000563,Signal,2025-03-24,03:57,,False,10,False
COMM-0000470,VD-000502,VD-000332,Telegram,2023-11-26,11:33,1167.0,True,1,True
COMM-0000471,VD-000786,VD-000966,Telegram,2024-01-30,11:38,2339.0,True,8,False
COMM-0000472,VD-000682,VD-000875,Persönlicher Kontakt,2025-04-02,05:42,,False,9,False
COMM-0000473,VD-000338,VD-000777,Brief,2024-12-26,13:00,1948.0,True,8,False
COMM-0000474,VD-000888,VD-000621,Telefonat,2024-03-12,04:38,147.0,True,2,False
COMM-0000475,VD-000669,VD-000811,Social Media,2025-01-26,20:02,3451.0,False,10,False
COMM-0000476,VD-000096,VD-000977,Social Media,2024-04-19,16:31,2574.0,False,10,True
COMM-0000477,VD-000911,VD-000356,SMS,2024-01-26,18:27,90.0,False,9,False
COMM-0000478,VD-000341,VD-000892,Telefonat,2023-05-05,10:22,1235.0,False,10,True
COMM-0000479,VD-000189,VD-000379,SMS,2023-11-15,10:30,2106.0,True,10,True
COMM-0000480,VD-000553,VD-000708,Social Media,2025-01-07,08:36,,True,9,True
COMM-0000481,VD-000264,VD-000103,SMS,2023-05-05,01:38,2746.0,True,10,True
COMM-0000482,VD-000957,VD-000163,Signal,2025-03-16,17:19,141.0,False,1,True
COMM-0000483,VD-000874,VD-000451,WhatsApp,2024-05-23,05:24,,True,9,True
COMM-0000484,VD-000957,VD-000186,WhatsApp,2025-06-23,17:35,3176.0,False,7,False
COMM-0000485,VD-000304,VD-000692,Social Media,2025-01-23,13:47,,True,7,True
COMM-0000486,VD-000771,VD-000621,Signal,2025-02-16,16:02,,False,9,True
COMM-0000487,VD-000572,VD-000870,Signal,2025-04-12,17:42,266.0,False,6,True
COMM-0000488,VD-000444,VD-000951,WhatsApp,2023-06-18,19:47,426.0,False,4,True
COMM-0000489,VD-000895,VD-000675,Social Media,2023-04-09,12:32,2564.0,False,8,False
COMM-0000490,VD-000308,VD-000839,E-Mail,2023-04-15,11:45,2688.0,True,10,False
COMM-0000491,VD-000599,VD-000055,WhatsApp,2023-12-24,00:26,1504.0,False,10,False
COMM-0000492,VD-000615,VD-000506,Telegram,2025-01-25,20:59,,False,2,False
COMM-0000493,VD-000405,VD-000373,SMS,2024-03-23,11:55,1432.0,False,4,False
COMM-0000494,VD-000598,VD-000182,Telefonat,2024-11-20,04:57,444.0,True,5,True
COMM-0000495,VD-000178,VD-000288,Persönlicher Kontakt,2023-04-23,06:12,984.0,True,9,True
COMM-0000496,VD-000566,VD-000645,Brief,2024-01-11,21:13,2697.0,False,2,True
COMM-0000497,VD-000241,VD-000781,Brief,2025-06-24,02:29,1489.0,False,6,False
COMM-0000498,VD-000868,VD-000967,Social Media,2023-12-29,10:30,808.0,True,2,True
COMM-0000499,VD-000287,VD-000460,Social Media,2025-04-29,18:25,242.0,False,4,False
COMM-0000500,VD-000851,VD-000757,Brief,2023-02-13,09:45,,True,10,True
COMM-0000501,VD-000479,VD-000354,Telefonat,2023-01-12,09:49,,True,2,False
COMM-0000502,VD-000807,VD-000487,Telefonat,2025-10-21,08:25,,True,6,True
COMM-0000503,VD-000786,VD-000890,Persönlicher Kontakt,2024-03-12,16:32,2871.0,True,1,True
COMM-0000504,VD-000741,VD-000750,Persönlicher Kontakt,2023-08-10,23:00,1155.0,True,7,False
COMM-0000505,VD-000812,VD-000084,WhatsApp,2025-11-10,10:46,2011.0,False,4,True
COMM-0000506,VD-000582,VD-000794,Brief,2023-08-21,18:10,500.0,True,2,False
COMM-0000507,VD-000521,VD-000550,Brief,2023-03-18,09:23,1425.0,True,9,False
COMM-0000508,VD-000220,VD-000532,Signal,2025-05-22,17:18,1901.0,True,7,False
COMM-0000509,VD-000872,VD-000046,WhatsApp,2024-12-07,10:59,2110.0,True,6,True
COMM-0000510,VD-000167,VD-000327,Signal,2024-02-04,15:22,1975.0,False,9,False
COMM-0000511,VD-000616,VD-000455,Telefonat,2025-03-14,09:11,,True,3,False
COMM-0000512,VD-000803,VD-000343,Social Media,2024-07-28,19:03,,True,8,True
COMM-0000513,VD-000974,VD-000932,Telegram,2023-09-24,00:09,2664.0,True,9,False
COMM-0000514,VD-000518,VD-000333,E-Mail,2025-09-17,16:44,2821.0,False,9,False
COMM-0000515,VD-000790,VD-000702,SMS,2025-10-07,08:59,1777.0,False,9,True
COMM-0000516,VD-000373,VD-000671,Social Media,2023-07-01,17:20,,True,2,False
COMM-0000517,VD-000369,VD-000645,E-Mail,2023-11-02,13:17,,True,8,False
COMM-0000518,VD-000072,VD-000625,SMS,2023-10-05,20:30,1477.0,True,2,False
COMM-0000519,VD-000155,VD-000836,Telefonat,2025-03-13,19:31,2597.0,True,8,False
COMM-0000520,VD-000856,VD-000903,Persönlicher Kontakt,2025-04-16,09:58,222.0,False,3,True
COMM-0000521,VD-000983,VD-000172,E-Mail,2024-03-04,10:50,2217.0,False,8,True
COMM-0000522,VD-000527,VD-000328,Brief,2023-11-18,03:09,,False,9,False
COMM-0000523,VD-000053,VD-000654,Telegram,2025-01-31,16:25,1200.0,False,6,True
COMM-0000524,VD-000135,VD-000714,SMS,2024-08-18,12:44,719.0,True,8,False
COMM-0000525,VD-000464,VD-000842,Brief,2025-02-28,15:05,1357.0,True,1,True
COMM-0000526,VD-000124,VD-000652,Brief,2025-02-21,15:34,3437.0,False,5,False
COMM-0000527,VD-000898,VD-000870,SMS,2025-01-25,21:55,1982.0,True,4,True
COMM-0000528,VD-000400,VD-000745,Social Media,2024-02-19,15:14,1012.0,True,2,False
COMM-0000529,VD-000209,VD-000883,Telefonat,2024-06-01,03:14,1009.0,False,9,False
COMM-0000530,VD-000185,VD-000134,Brief,2024-08-07,08:49,2500.0,True,6,True
COMM-0000531,VD-000721,VD-000120,Telegram,2024-09-08,07:37,1118.0,True,2,True
COMM-0000532,VD-000948,VD-000692,Social Media,2024-09-16,16:00,1110.0,True,2,True
COMM-0000533,VD-000433,VD-000238,Brief,2025-07-31,22:40,717.0,True,6,True
COMM-0000534,VD-000141,VD-000278,SMS,2024-09-02,09:22,,True,5,True
COMM-0000535,VD-000798,VD-000062,Telegram,2023-01-16,20:01,3525.0,False,10,False
COMM-0000536,VD-000329,VD-000590,Signal,2025-06-22,02:32,3292.0,False,2,False
COMM-0000537,VD-000853,VD-000776,WhatsApp,2023-02-14,10:17,112.0,False,1,True
COMM-0000538,VD-000218,VD-000189,Signal,2024-11-20,17:48,2432.0,False,5,False
COMM-0000539,VD-000071,VD-000166,SMS,2025-10-08,00:26,3008.0,True,6,False
COMM-0000540,VD-000251,VD-000603,Brief,2025-07-16,17:13,357.0,True,8,True
COMM-0000541,VD-000300,VD-000363,Brief,2024-05-11,06:00,437.0,True,3,False
COMM-0000542,VD-000689,VD-000613,Persönlicher Kontakt,2023-10-24,10:28,2309.0,False,4,True
COMM-0000543,VD-000075,VD-000816,Brief,2024-08-31,23:49,3050.0,True,6,True
COMM-0000544,VD-000741,VD-000965,Persönlicher Kontakt,2024-06-05,11:28,1592.0,False,7,True
COMM-0000545,VD-000106,VD-000210,SMS,2025-06-21,04:44,,True,4,True
COMM-0000546,VD-000353,VD-000252,Brief,2025-03-23,07:59,,False,9,False
COMM-0000547,VD-000255,VD-000967,Brief,2023-04-15,11:11,,False,6,False
COMM-0000548,VD-000043,VD-000526,Persönlicher Kontakt,2024-01-13,14:45,490.0,True,4,False
COMM-0000549,VD-000221,VD-000689,Persönlicher Kontakt,2024-09-14,11:44,466.0,False,4,True
COMM-0000550,VD-000432,VD-000920,WhatsApp,2025-10-14,20:39,2807.0,False,2,False
COMM-0000551,VD-000948,VD-000219,Brief,2023-10-03,01:17,1398.0,False,2,True
COMM-0000552,VD-000851,VD-000758,WhatsApp,2023-07-31,16:16,2913.0,False,7,True
COMM-0000553,VD-000200,VD-000369,Social Media,2023-06-04,22:48,2238.0,False,6,False
COMM-0000554,VD-000675,VD-000689,Signal,2025-08-12,00:10,1868.0,False,10,True
COMM-0000555,VD-000079,VD-000117,SMS,2023-05-07,17:06,3471.0,True,6,True
COMM-0000556,VD-000951,VD-000573,WhatsApp,2024-11-18,23:54,,True,2,True
COMM-0000557,VD-000590,VD-000072,Telefonat,2025-06-15,16:59,2032.0,True,9,False
COMM-0000558,VD-000345,VD-000418,WhatsApp,2024-08-31,08:30,3475.0,True,8,True
COMM-0000559,VD-000063,VD-000038,WhatsApp,2024-05-05,01:26,,False,2,False
COMM-0000560,VD-000159,VD-000158,E-Mail,2023-04-16,14:49,,True,2,False
COMM-0000561,VD-000713,VD-000480,Brief,2024-01-10,02:53,,False,1,True
COMM-0000562,VD-000174,VD-000363,Signal,2024-04-17,02:09,,True,1,True
COMM-0000563,VD-000637,VD-000911,WhatsApp,2024-04-05,06:59,,True,3,False
COMM-0000564,VD-000146,VD-000260,Telefonat,2024-05-29,01:48,3372.0,False,5,True
COMM-0000565,VD-000632,VD-000103,Telegram,2025-01-11,22:16,988.0,True,4,True
COMM-0000566,VD-000488,VD-000914,Telefonat,2025-03-29,14:27,,True,10,False
COMM-0000567,VD-000020,VD-000350,E-Mail,2025-04-14,09:40,2309.0,False,8,False
COMM-0000568,VD-000019,VD-000038,E-Mail,2023-08-11,14:21,2295.0,False,9,False
COMM-0000569,VD-000559,VD-000123,SMS,2025-10-14,13:17,524.0,False,9,True
COMM-0000570,VD-000943,VD-000583,Persönlicher Kontakt,2025-11-09,12:21,,False,8,False
COMM-0000571,VD-000051,VD-000458,E-Mail,2024-03-16,22:34,1916.0,False,8,True
COMM-0000572,VD-000813,VD-000984,Social Media,2023-08-07,05:43,448.0,True,2,True
COMM-0000573,VD-000572,VD-000389,Telefonat,2024-05-26,14:36,,False,5,False
COMM-0000574,VD-000163,VD-000995,E-Mail,2023-10-10,04:20,,False,4,False
COMM-0000575,VD-000775,VD-000983,E-Mail,2024-02-05,12:26,2471.0,False,7,False
COMM-0000576,VD-000991,VD-000201,Telefonat,2024-02-08,05:51,,True,6,False
COMM-0000577,VD-000604,VD-000443,Brief,2024-07-07,22:37,,False,8,True
