incident_id,crime_category,incident_date,incident_time,district,latitude,longitude,street_name,priority,status,reported_by,resolved_date,officers_assigned,damage_estimate_eur,witnesses_count,evidence_items
AZ-2025-000150,Beleidigung,2024-02-23,12:58,Sindlingen,50.072891,8.564843,Stahrstraße,Hoch,Ermittlung läuft,Patrouille,,3,44140.6,3,3
AZ-2025-000151,Betrug,2025-08-19,10:58,Rödelheim,50.071326,8.486995,Kuschweg,Niedrig,Ermittlung läuft,Patrouille,,4,0.0,1,10
AZ-2024-000152,Urkundenfälschung,2024-04-16,12:36,Eckenheim,50.114116,8.781456,Röhrdanzplatz,Dringend,Eingestellt,Notruf,2025-01-03,4,0.0,2,5
AZ-2023-000153,Computerbetrug,2023-10-14,23:34,Nieder-Erlenbach,50.193258,8.785974,Siegmar-Stadelmann-Straße,Niedrig,Abgeschlossen,Zeuge,2024-07-24,1,42127.24,1,2
AZ-2024-000154,Beleidigung,2023-11-06,00:13,Riederwald,50.025881,8.681175,Elisabeth-Roskoth-Ring,Dringend,Abgeschlossen,Zeuge,2024-05-22,1,20566.93,0,8
AZ-2023-000155,Hausfriedensbruch,2024-08-10,00:32,Bockenheim,50.092503,8.780226,Roggeallee,Niedrig,Eingestellt,Anonym,2025-07-28,2,0.0,4,8
AZ-2023-000156,Bedrohung,2024-12-26,08:50,Nieder-Eschbach,50.082149,8.605177,Leander-Hörle-Platz,Mittel,Ermittlung läuft,Patrouille,,1,42910.96,0,2
AZ-2024-000157,Computerbetrug,2025-04-10,12:24,Nordend-West,50.129615,8.702533,Zimmerstr.,Dringend,Abgeschlossen,Patrouille,2025-05-15,1,45957.61,1,6
AZ-2025-000158,Diebstahl,2025-08-31,08:02,Nieder-Eschbach,50.181605,8.766974,Mohauptstraße,Mittel,Gerichtlich,Patrouille,2026-08-23,1,29351.81,5,12
AZ-2024-000159,Drogendelikt,2023-06-07,09:10,Kalbach-Riedberg,50.165237,8.599643,Steuerplatz,Mittel,Abgeschlossen,Zeuge,2024-03-30,3,0.0,3,7
AZ-2025-000160,Einbruchdiebstahl,2023-06-05,10:38,Innenstadt,50.086407,8.725726,Wähnerplatz,Dringend,Eingestellt,Notruf,2024-04-11,2,47057.14,3,5
AZ-2024-000161,Bedrohung,2025-02-17,02:49,Sachsenhausen-Nord,50.14336,8.498908,Karlheinz-Pieper-Allee,Mittel,Abgeschlossen,Notruf,2025-06-30,3,4576.02,2,14
AZ-2025-000162,Drogendelikt,2025-01-07,08:06,Harheim,50.048731,8.619221,Davidsallee,Niedrig,Ermittlung läuft,Zeuge,,1,4653.21,4,10
AZ-2025-000163,Unterschlagung,2025-02-27,00:18,Hausen,50.145472,8.655528,Gudula-Jessel-Platz,Mittel,Abgeschlossen,Notruf,2025-04-18,2,0.0,2,8
AZ-2024-000164,Einbruchdiebstahl,2025-10-06,04:04,Westend-Nord,50.064673,8.570319,Gaetano-Barth-Gasse,Mittel,Ermittlung läuft,Notruf,,2,6774.48,0,12
AZ-2023-000165,Einbruchdiebstahl,2024-11-11,19:24,Seckbach,50.09424,8.613242,Willibald-Schmidt-Gasse,Hoch,Eingestellt,Anonym,2025-05-05,2,8881.86,3,10
AZ-2024-000166,Raub,2024-08-19,23:44,Niederursel,50.155755,8.578891,Liebeltweg,Niedrig,Abgeschlossen,Anonym,2025-06-16,2,27281.45,5,0
AZ-2025-000167,Verkehrsdelikt,2025-08-03,22:13,Höchst,50.164631,8.494684,Irmela-Textor-Straße,Mittel,Abgeschlossen,Patrouille,2026-01-06,2,0.0,1,13
AZ-2025-000168,Diebstahl,2025-02-11,02:28,Höchst,50.119804,8.647273,Kuhlplatz,Hoch,Gerichtlich,Anonym,2025-10-21,1,0.0,1,11
AZ-2024-000169,Urkundenfälschung,2023-12-07,20:39,Fechenheim,50.192049,8.694211,Gerhild-Stroh-Gasse,Dringend,Ermittlung läuft,Zeuge,,1,0.0,1,7
AZ-2023-000170,Verkehrsdelikt,2025-07-01,11:25,Preungesheim,50.120946,8.636153,Leyla-Löffler-Platz,Niedrig,Abgeschlossen,Patrouille,2026-06-20,4,4292.74,5,4
AZ-2024-000171,Bedrohung,2024-12-14,09:21,Nordend-Ost,50.108801,8.586242,Magda-Textor-Weg,Dringend,Abgeschlossen,Patrouille,2025-04-05,1,40509.3,0,0
AZ-2023-000172,Unterschlagung,2024-12-03,20:06,Nieder-Erlenbach,50.182386,8.714881,Binnerstr.,Mittel,Abgeschlossen,Patrouille,2025-03-04,4,11592.78,3,5
AZ-2025-000173,Drogendelikt,2024-01-17,20:42,Zeilsheim,50.14773,8.761656,Simone-Eberhardt-Straße,Dringend,Abgeschlossen,Zeuge,2024-02-07,2,0.0,5,2
AZ-2025-000174,Beleidigung,2023-07-28,17:11,Schwanheim,50.050473,8.509377,Luzie-Mitschke-Allee,Hoch,Ermittlung läuft,Anonym,,4,29350.24,2,11
AZ-2024-000175,Körperverletzung,2025-07-26,19:11,Bornheim,50.180363,8.665575,Wendestraße,Mittel,Eingestellt,Patrouille,2026-01-01,1,0.0,5,4
AZ-2025-000176,Bedrohung,2025-11-12,12:26,Frankfurter Berg,50.084068,8.532927,Roggestraße,Mittel,Abgeschlossen,Anonym,2026-09-09,2,7014.83,2,14
AZ-2025-000177,Verkehrsdelikt,2023-04-20,11:00,Sossenheim,50.161739,8.788136,Judith-Mülichen-Straße,Dringend,Abgeschlossen,Notruf,2023-08-04,4,22192.59,1,2
AZ-2025-000178,Bedrohung,2023-03-05,07:18,Sindlingen,50.055472,8.566684,Weitzelplatz,Dringend,Ermittlung läuft,Anonym,,1,13394.45,4,11
AZ-2024-000179,Computerbetrug,2023-03-27,23:28,Hausen,50.033435,8.744263,Wilmsallee,Niedrig,Abgeschlossen,Notruf,2023-11-06,3,40836.43,3,3
AZ-2024-000180,Betrug,2024-04-30,06:51,Frankfurter Berg,50.078114,8.705127,Schomberplatz,Mittel,Abgeschlossen,Opfer,2025-04-24,2,28503.72,4,8
AZ-2025-000181,Computerbetrug,2023-12-11,10:45,Sossenheim,50.118092,8.784386,Mansgasse,Niedrig,Ermittlung läuft,Opfer,,4,49624.31,5,4
AZ-2023-000182,Erpressung,2023-09-29,07:09,Schwanheim,50.152065,8.693805,Heinzring,Hoch,Abgeschlossen,Notruf,2024-02-09,4,31681.39,0,12
AZ-2025-000183,Körperverletzung,2024-07-23,22:59,Altstadt,50.186046,8.579351,Junckenstr.,Dringend,Eingestellt,Patrouille,2025-03-19,1,19885.79,3,6
AZ-2024-000184,Hausfriedensbruch,2025-10-10,08:20,Schwanheim,50.113516,8.514835,Frederik-Flantz-Platz,Niedrig,Eingestellt,Zeuge,2026-04-07,1,41835.11,0,3
AZ-2025-000185,Einbruchdiebstahl,2023-11-20,14:29,Bornheim,50.187446,8.53836,Täscheplatz,Mittel,Ermittlung läuft,Patrouille,,1,12519.46,2,5
AZ-2025-000186,Körperverletzung,2023-04-17,12:40,Nordend-West,50.140899,8.548799,Carlo-Liebelt-Straße,Niedrig,Ermittlung läuft,Opfer,,4,0.0,4,7
AZ-2024-000187,Körperverletzung,2025-06-30,00:00,Bornheim,50.192868,8.610519,Riehlstraße,Mittel,Abgeschlossen,Notruf,2025-09-06,1,5121.36,2,11
AZ-2025-000188,Erpressung,2024-09-04,04:24,Westend-Nord,50.130484,8.694101,Bolanderplatz,Niedrig,Eingestellt,Anonym,2024-11-18,2,36121.6,5,4
AZ-2025-000189,Bedrohung,2025-04-23,19:43,Ostend,50.030604,8.504953,Krebsallee,Dringend,Abgeschlossen,Patrouille,2025-08-19,4,6991.51,2,2
AZ-2025-000190,Hausfriedensbruch,2024-05-23,17:38,Innenstadt,50.066286,8.78074,Nadin-Wieloch-Weg,Hoch,Abgeschlossen,Opfer,2025-04-06,2,14777.1,0,7
AZ-2024-000191,Hausfriedensbruch,2025-10-10,12:07,Altstadt,50.129855,8.495292,Müllergasse,Hoch,Ermittlung läuft,Opfer,,4,28419.02,2,5
AZ-2024-000192,Unterschlagung,2025-08-22,02:01,Westend-Süd,50.062193,8.485063,Huhnallee,Hoch,Abgeschlossen,Anonym,2025-09-05,4,20113.87,5,4
AZ-2025-000193,Raub,2024-07-22,02:19,Sachsenhausen-Nord,50.180766,8.791575,Lindnerstr.,Dringend,Ermittlung läuft,Anonym,,1,21874.3,1,1
AZ-2023-000194,Diebstahl,2024-05-15,02:59,Bockenheim,50.125213,8.490049,Zoran-Hartmann-Ring,Mittel,Abgeschlossen,Zeuge,2025-01-09,2,17335.26,4,8
AZ-2024-000195,Urkundenfälschung,2023-12-08,11:08,Innenstadt,50.146928,8.510723,Neureuthergasse,Dringend,Abgeschlossen,Patrouille,2024-04-30,1,0.0,4,2
AZ-2023-000196,Einbruchdiebstahl,2025-10-13,14:32,Bonames,50.10493,8.657939,Kallertweg,Niedrig,Ermittlung läuft,Anonym,,1,0.0,4,0
AZ-2023-000197,Unterschlagung,2023-04-01,00:15,Bockenheim,50.080516,8.773834,Ullrichplatz,Dringend,Ermittlung läuft,Opfer,,3,0.0,5,10
AZ-2023-000198,Urkundenfälschung,2024-07-09,02:36,Bockenheim,50.105367,8.767837,Eckbauerstr.,Niedrig,Ermittlung läuft,Notruf,,1,43301.61,2,10
AZ-2025-000199,Erpressung,2023-06-26,17:29,Dornbusch,50.051121,8.656929,Senta-Kreusel-Weg,Mittel,Ermittlung läuft,Notruf,,3,24668.03,1,7
AZ-2024-000200,Diebstahl,2023-11-05,00:59,Altstadt,50.112478,8.680589,Denis-Seifert-Straße,Dringend,Abgeschlossen,Patrouille,2024-03-10,1,0.0,1,13
AZ-2024-000201,Bedrohung,2025-10-04,01:09,Nieder-Erlenbach,50.022902,8.547923,Nuray-Misicher-Platz,Hoch,Abgeschlossen,Notruf,2025-11-27,1,25271.39,5,12
AZ-2024-000202,Computerbetrug,2023-06-03,18:36,Ginnheim,50.13424,8.514872,Johan-Kramer-Ring,Hoch,Ermittlung läuft,Notruf,,3,13597.79,0,6
AZ-2023-000203,Unterschlagung,2023-10-06,18:06,Höchst,50.044587,8.624866,Uli-Junken-Ring,Hoch,Ermittlung läuft,Opfer,,4,13250.4,0,2
AZ-2023-000204,Körperverletzung,2023-11-19,21:19,Eschersheim,50.123594,8.542527,Holstenallee,Mittel,Eingestellt,Patrouille,2024-11-16,4,33859.17,2,5
AZ-2023-000205,Diebstahl,2023-03-05,12:54,Bornheim,50.059973,8.62355,Herrmannallee,Niedrig,Abgeschlossen,Opfer,2023-12-18,2,0.0,3,11
AZ-2023-000206,Hausfriedensbruch,2023-06-22,18:37,Westend-Nord,50.161294,8.47915,Wenzel-Bähr-Allee,Dringend,Ermittlung läuft,Opfer,,1,41467.81,2,3
AZ-2024-000207,Diebstahl,2023-03-29,14:03,Fechenheim,50.118299,8.741513,Urszula-Killer-Platz,Dringend,Ermittlung läuft,Notruf,,2,45415.21,2,8
AZ-2025-000208,Verkehrsdelikt,2025-07-02,04:02,Höchst,50.059241,8.568794,Lidwina-Siering-Gasse,Niedrig,Abgeschlossen,Zeuge,2026-05-20,3,20961.74,5,7
AZ-2025-000209,Raub,2023-02-09,12:50,Nieder-Eschbach,50.113013,8.630975,Ulla-Hentschel-Platz,Dringend,Abgeschlossen,Patrouille,2023-10-19,2,0.0,4,7
AZ-2023-000210,Körperverletzung,2023-03-02,08:03,Rödelheim,50.110298,8.723524,Else-Fliegner-Platz,Mittel,Eingestellt,Opfer,2023-11-05,3,39561.86,5,1
AZ-2023-000211,Sachbeschädigung,2024-03-25,18:54,Bockenheim,50.078865,8.747265,Wilhelm-Staude-Gasse,Hoch,Gerichtlich,Patrouille,2024-10-16,1,17584.11,4,4
AZ-2025-000212,Sachbeschädigung,2024-01-21,15:34,Rödelheim,50.103279,8.501604,Vittorio-Thies-Ring,Niedrig,Ermittlung läuft,Anonym,,4,0.0,4,6
AZ-2023-000213,Betrug,2023-09-25,10:45,Westend-Süd,50.159436,8.756775,Geiselstr.,Mittel,Ermittlung läuft,Zeuge,,3,18679.54,5,12
AZ-2025-000214,Verkehrsdelikt,2023-07-26,10:19,Unterliederbach,50.190655,8.712211,Leonore-Fröhlich-Ring,Hoch,Ermittlung läuft,Opfer,,3,0.0,4,5
AZ-2024-000215,Computerbetrug,2025-02-13,09:46,Nieder-Eschbach,50.046987,8.47259,Clara-Bauer-Ring,Niedrig,Abgeschlossen,Opfer,2025-04-26,3,48376.58,1,3
AZ-2023-000216,Computerbetrug,2025-10-13,04:21,Frankfurter Berg,50.077426,8.576802,Kruschwitzweg,Hoch,Abgeschlossen,Notruf,2026-02-18,1,0.0,1,2
AZ-2023-000217,Hausfriedensbruch,2024-12-18,08:50,Höchst,50.015231,8.598587,Cord-Scheel-Allee,Dringend,Ermittlung läuft,Notruf,,4,18767.38,3,7
AZ-2023-000218,Raub,2023-11-30,14:04,Nordend-Ost,50.068084,8.576539,Edgar-Textor-Ring,Mittel,Eingestellt,Notruf,2023-12-24,2,27352.31,0,10
AZ-2023-000219,Körperverletzung,2025-09-15,22:01,Sachsenhausen-Süd,50.044699,8.763839,Louise-Rosemann-Gasse,Hoch,Abgeschlossen,Opfer,2026-08-22,2,27705.62,5,8
AZ-2023-000220,Diebstahl,2024-07-30,09:15,Schwanheim,50.085722,8.652289,Reichmannstraße,Hoch,Ermittlung läuft,Zeuge,,4,0.0,5,15
AZ-2023-000221,Einbruchdiebstahl,2024-02-13,03:01,Nied,50.129874,8.792475,Bohnbachstr.,Dringend,Ermittlung läuft,Notruf,,4,13250.22,5,12
AZ-2024-000222,Einbruchdiebstahl,2024-01-14,11:56,Zeilsheim,50.048585,8.486634,Aumannallee,Mittel,Ermittlung läuft,Patrouille,,1,0.0,5,3
AZ-2023-000223,Computerbetrug,2023-06-25,21:22,Harheim,50.189727,8.66543,Niemeiergasse,Dringend,Eingestellt,Anonym,2024-01-29,4,34353.4,3,7
AZ-2025-000224,Urkundenfälschung,2025-09-02,09:05,Nieder-Eschbach,50.168709,8.483391,Klotzweg,Mittel,Ermittlung läuft,Zeuge,,4,0.0,1,6
AZ-2023-000225,Computerbetrug,2024-01-30,04:02,Frankfurter Berg,50.093371,8.799104,Trommlerplatz,Hoch,Abgeschlossen,Patrouille,2025-01-20,1,0.0,4,12
AZ-2024-000226,Körperverletzung,2024-10-29,08:33,Nieder-Erlenbach,50.156579,8.676363,Gierschnerweg,Dringend,Abgeschlossen,Opfer,2024-11-11,2,29133.85,0,3
AZ-2025-000227,Erpressung,2023-07-26,09:55,Schwanheim,50.173021,8.558637,Schmiedtallee,Dringend,Abgeschlossen,Zeuge,2024-01-25,2,0.0,1,12
AZ-2024-000228,Diebstahl,2023-03-21,12:56,Niederursel,50.057764,8.716606,Mohauptstraße,Hoch,Eingestellt,Patrouille,2024-03-15,3,0.0,3,3
AZ-2025-000229,Beleidigung,2024-04-11,04:19,Höchst,50.154326,8.577245,Junitzallee,Niedrig,Gerichtlich,Opfer,2024-11-30,4,0.0,3,15
AZ-2025-000230,Hausfriedensbruch,2025-02-04,01:32,Bornheim,50.071002,8.638229,Marjan-Christoph-Ring,Niedrig,Eingestellt,Opfer,2025-03-16,2,10036.34,0,7
AZ-2024-000231,Beleidigung,2023-03-09,14:03,Sossenheim,50.064316,8.74211,Henkallee,Niedrig,Gerichtlich,Zeuge,2023-06-25,2,29702.18,1,15
AZ-2023-000232,Drogendelikt,2024-12-17,11:10,Ginnheim,50.149813,8.697943,Roskothstr.,Niedrig,Eingestellt,Opfer,2025-05-05,2,32368.99,5,6
AZ-2025-000233,Urkundenfälschung,2024-07-05,20:26,Bockenheim,50.016602,8.770977,Kallertgasse,Niedrig,Abgeschlossen,Opfer,2025-06-26,3,47150.25,5,8
AZ-2025-000234,Drogendelikt,2025-05-17,12:54,Nieder-Erlenbach,50.06036,8.625077,Junkplatz,Niedrig,Ermittlung läuft,Zeuge,,3,29688.63,2,9
AZ-2024-000235,Beleidigung,2023-08-10,15:04,Niederursel,50.064767,8.578645,Hahnring,Hoch,Ermittlung läuft,Opfer,,2,12015.1,0,12
AZ-2024-000236,Drogendelikt,2024-10-16,21:08,Höchst,50.104527,8.568958,Kargering,Niedrig,Abgeschlossen,Anonym,2025-09-23,2,35668.46,5,15
AZ-2024-000237,Betrug,2025-01-04,16:19,Nordend-Ost,50.172769,8.531413,Röhrichtgasse,Hoch,Eingestellt,Anonym,2025-12-13,2,44979.56,5,2
AZ-2024-000238,Erpressung,2024-03-31,11:14,Bonames,50.090685,8.762885,Detlev-Hendriks-Allee,Hoch,Abgeschlossen,Notruf,2024-09-11,1,43319.67,4,2
AZ-2023-000239,Computerbetrug,2025-08-25,06:32,Höchst,50.137526,8.645787,Niemeierstr.,Mittel,Ermittlung läuft,Opfer,,2,49359.58,3,4
AZ-2025-000240,Diebstahl,2024-10-09,22:11,Eschersheim,50.074873,8.795618,Helene-Mülichen-Allee,Niedrig,Eingestellt,Notruf,2025-06-22,3,0.0,1,5
AZ-2024-000241,Diebstahl,2025-09-29,02:08,Nied,50.092294,8.61272,Meisterallee,Niedrig,Abgeschlossen,Anonym,2026-08-26,2,47503.43,2,6
AZ-2023-000242,Körperverletzung,2023-02-06,21:00,Dornbusch,50.055728,8.759651,Dogan-Hornig-Platz,Dringend,Abgeschlossen,Anonym,2023-06-20,3,0.0,0,9
AZ-2024-000243,Hausfriedensbruch,2024-08-18,14:46,Bornheim,50.07581,8.763255,Süßebierplatz,Dringend,Abgeschlossen,Patrouille,2025-05-20,2,0.0,3,0
AZ-2023-000244,Raub,2024-04-12,07:46,Sachsenhausen-Süd,50.147134,8.665419,Spießstr.,Niedrig,Gerichtlich,Notruf,2024-08-05,3,31156.74,4,1
AZ-2023-000245,Unterschlagung,2023-08-10,20:53,Berkersheim,50.139155,8.608702,Mühlestr.,Hoch,Ermittlung läuft,Notruf,,2,0.0,5,0
AZ-2024-000246,Computerbetrug,2024-09-08,13:42,Bornheim,50.108656,8.676278,Löfflerweg,Niedrig,Ermittlung läuft,Anonym,,1,0.0,0,15
AZ-2024-000247,Betrug,2024-02-11,19:12,Höchst,50.190162,8.589398,Kitzmannweg,Niedrig,Eingestellt,Anonym,2024-11-11,4,34410.2,3,10
AZ-2023-000248,Urkundenfälschung,2024-04-25,00:00,Sachsenhausen-Nord,50.165342,8.691439,Hillerring,Niedrig,Abgeschlossen,Zeuge,2024-06-27,3,22837.56,2,8
AZ-2024-000249,Bedrohung,2025-08-08,01:06,Eschersheim,50.168405,8.59015,Heinrichgasse,Niedrig,Eingestellt,Zeuge,2025-09-04,1,0.0,1,5
AZ-2024-000250,Betrug,2024-11-04,11:57,Bonames,50.063296,8.712446,Mahmut-Dussen van-Allee,Niedrig,Abgeschlossen,Notruf,2025-09-25,4,13591.65,3,15
AZ-2023-000251,Drogendelikt,2025-05-13,20:56,Sachsenhausen-Süd,50.038852,8.710263,Hans-Joachim-Hande-Allee,Dringend,Eingestellt,Anonym,2025-07-16,4,0.0,3,11
AZ-2024-000252,Diebstahl,2023-03-01,21:56,Höchst,50.101954,8.632104,Hofmannweg,Niedrig,Eingestellt,Patrouille,2023-05-13,3,0.0,5,7
AZ-2024-000253,Raub,2024-11-23,16:33,Hausen,50.032144,8.689042,Ditschlerinallee,Dringend,Abgeschlossen,Opfer,2025-10-12,1,0.0,1,15
AZ-2025-000254,Sachbeschädigung,2025-10-12,05:04,Westend-Süd,50.058361,8.790208,Knut-Heidrich-Ring,Dringend,Eingestellt,Notruf,2026-04-01,2,0.0,3,14
AZ-2023-000255,Drogendelikt,2023-06-30,15:28,Innenstadt,50.191521,8.716438,Lars-Austermühle-Allee,Dringend,Ermittlung läuft,Zeuge,,1,39589.16,4,9
AZ-2023-000256,Computerbetrug,2025-11-07,17:13,Westend-Süd,50.186064,8.591176,Kamil-Bien-Gasse,Dringend,Abgeschlossen,Patrouille,2026-07-05,4,18164.73,3,3
AZ-2025-000257,Unterschlagung,2023-07-19,21:14,Ginnheim,50.078925,8.679841,Thanelplatz,Hoch,Ermittlung läuft,Zeuge,,1,24621.11,5,13
AZ-2024-000258,Computerbetrug,2023-08-08,08:39,Griesheim,50.036734,8.75152,Dobesallee,Mittel,Ermittlung läuft,Patrouille,,1,2325.02,5,3
AZ-2025-000259,Diebstahl,2025-07-11,14:42,Nieder-Erlenbach,50.039234,8.635616,Christiana-Hölzenbecher-Straße,Dringend,Abgeschlossen,Anonym,2026-04-02,4,39054.07,1,5
AZ-2024-000260,Erpressung,2023-09-20,03:24,Berkersheim,50.173885,8.637348,Mansring,Mittel,Abgeschlossen,Patrouille,2024-08-02,4,48524.58,3,4
AZ-2025-000261,Bedrohung,2023-10-10,13:38,Eschersheim,50.068804,8.70209,Wally-Birnbaum-Ring,Mittel,Abgeschlossen,Opfer,2024-07-05,2,14528.97,2,4
AZ-2024-000262,Erpressung,2023-12-31,16:34,Harheim,50.142863,8.721534,Drewesallee,Dringend,Abgeschlossen,Anonym,2024-06-20,3,21119.32,0,3
AZ-2024-000263,Beleidigung,2023-02-21,12:09,Sachsenhausen-Süd,50.025189,8.559569,Rolf-Noack-Gasse,Hoch,Ermittlung läuft,Opfer,,1,14757.03,4,1
AZ-2024-000264,Sachbeschädigung,2025-01-04,14:06,Harheim,50.148109,8.755668,Gereon-Fischer-Weg,Hoch,Abgeschlossen,Zeuge,2025-12-22,4,47835.1,5,10
AZ-2023-000265,Hausfriedensbruch,2023-04-21,00:47,Zeilsheim,50.126701,8.728143,Casparplatz,Hoch,Ermittlung läuft,Anonym,,2,48214.49,2,14
AZ-2023-000266,Drogendelikt,2023-12-30,21:04,Berkersheim,50.046283,8.640542,Brita-Wieloch-Straße,Hoch,Ermittlung läuft,Anonym,,3,0.0,4,8
AZ-2023-000267,Urkundenfälschung,2023-01-12,10:29,Seckbach,50.022189,8.77659,Lene-Preiß-Straße,Hoch,Abgeschlossen,Notruf,2023-04-08,3,0.0,5,10
AZ-2024-000268,Körperverletzung,2024-03-26,05:33,Kalbach-Riedberg,50.105925,8.608425,Margrafring,Hoch,Ermittlung läuft,Opfer,,2,16553.33,2,6
AZ-2023-000269,Hausfriedensbruch,2025-08-30,17:52,Zeilsheim,50.016585,8.691412,Jäkelstr.,Mittel,Eingestellt,Zeuge,2026-08-04,3,39810.33,0,12
AZ-2025-000270,Urkundenfälschung,2024-06-09,17:46,Bonames,50.17904,8.741652,Ekaterina-Warmer-Gasse,Dringend,Ermittlung läuft,Notruf,,1,0.0,5,6
AZ-2023-000271,Beleidigung,2024-10-18,16:05,Kalbach-Riedberg,50.189893,8.725648,Emmy-Hahn-Ring,Niedrig,Gerichtlich,Opfer,2025-01-18,2,21210.47,0,6
AZ-2023-000272,Körperverletzung,2025-06-10,20:52,Eckenheim,50.042676,8.622626,Gerwin-Henck-Platz,Niedrig,Gerichtlich,Zeuge,2026-06-03,2,27904.21,4,7
AZ-2025-000273,Diebstahl,2024-06-13,13:24,Ostend,50.092945,8.47754,Gert-Adler-Straße,Niedrig,Abgeschlossen,Anonym,2025-01-13,1,3629.47,4,3
AZ-2025-000274,Diebstahl,2024-08-16,21:19,Fechenheim,50.152749,8.615558,Strohstr.,Dringend,Abgeschlossen,Opfer,2025-01-14,2,0.0,3,9
AZ-2025-000275,Betrug,2023-10-23,09:43,Harheim,50.082163,8.783425,Hornichgasse,Niedrig,Eingestellt,Zeuge,2024-09-25,1,19704.09,4,2
AZ-2023-000276,Betrug,2024-09-16,06:47,Sossenheim,50.053113,8.769046,Kevin-Trapp-Ring,Mittel,Abgeschlossen,Opfer,2025-03-18,3,0.0,1,1
AZ-2025-000277,Erpressung,2025-08-02,20:35,Gallus,50.135903,8.554226,Boucseinweg,Dringend,Ermittlung läuft,Patrouille,,3,0.0,5,7
AZ-2025-000278,Beleidigung,2023-07-24,09:39,Eckenheim,50.04983,8.631362,Stefanie-Hettner-Allee,Hoch,Ermittlung läuft,Anonym,,2,18224.67,2,13
AZ-2024-000279,Computerbetrug,2023-12-12,00:20,Unterliederbach,50.054875,8.71466,Silvio-Drewes-Weg,Hoch,Ermittlung läuft,Opfer,,3,23142.42,2,9
AZ-2025-000280,Sachbeschädigung,2025-09-24,17:06,Bornheim,50.124193,8.748108,Friedericke-Fischer-Ring,Hoch,Ermittlung läuft,Zeuge,,1,42479.36,5,0
AZ-2024-000281,Beleidigung,2025-04-09,18:13,Kalbach-Riedberg,50.061911,8.765227,Claas-Bonbach-Platz,Mittel,Gerichtlich,Patrouille,2026-01-23,4,0.0,4,9
AZ-2025-000282,Beleidigung,2023-10-02,14:32,Hausen,50.080496,8.475474,Scheibeweg,Mittel,Abgeschlossen,Anonym,2024-04-29,2,8957.26,4,4
AZ-2023-000283,Diebstahl,2025-09-17,11:02,Bonames,50.102776,8.492618,Mangoldgasse,Mittel,Ermittlung läuft,Anonym,,3,45895.1,0,1
AZ-2025-000284,Unterschlagung,2024-10-25,03:45,Praunheim,50.164336,8.745838,Strohring,Mittel,Gerichtlich,Notruf,2025-09-21,4,32666.83,0,8
AZ-2023-000285,Unterschlagung,2025-02-09,07:33,Seckbach,50.102635,8.630132,Heydrichstr.,Mittel,Abgeschlossen,Notruf,2025-08-11,2,0.0,4,8
AZ-2024-000286,Urkundenfälschung,2024-03-09,04:11,Rödelheim,50.123364,8.739961,Mangoldgasse,Hoch,Ermittlung läuft,Zeuge,,4,23951.06,4,5
AZ-2025-000287,Diebstahl,2025-04-21,00:15,Frankfurter Berg,50.118228,8.52485,Rita-Löwer-Allee,Mittel,Ermittlung läuft,Zeuge,,2,0.0,1,12
AZ-2024-000288,Computerbetrug,2023-02-08,23:46,Seckbach,50.185506,8.543043,Schleichring,Dringend,Abgeschlossen,Opfer,2023-07-10,2,30041.94,4,5
AZ-2023-000289,Drogendelikt,2025-11-12,08:10,Westend-Nord,50.181023,8.667663,Dirk-Hein-Allee,Dringend,Abgeschlossen,Opfer,2026-05-13,1,0.0,4,13
AZ-2025-000290,Urkundenfälschung,2023-11-03,19:06,Kalbach-Riedberg,50.177289,8.668739,Kornelia-Steinberg-Ring,Niedrig,Ermittlung läuft,Zeuge,,4,45099.24,4,0
AZ-2024-000291,Urkundenfälschung,2025-06-02,16:26,Rödelheim,50.022819,8.64578,Kläre-Wernecke-Platz,Dringend,Ermittlung läuft,Patrouille,,1,12725.9,1,2
AZ-2025-000292,Unterschlagung,2024-08-03,19:56,Altstadt,50.049024,8.704601,Pohlweg,Niedrig,Abgeschlossen,Anonym,2024-12-19,1,10270.93,2,13
AZ-2025-000293,Raub,2025-01-11,03:09,Unterliederbach,50.060654,8.752432,Holstenplatz,Hoch,Abgeschlossen,Notruf,2025-11-13,2,39189.42,3,5
AZ-2025-000294,Betrug,2025-01-28,17:35,Fechenheim,50.118977,8.725936,Schusterallee,Niedrig,Abgeschlossen,Opfer,2025-07-11,4,47462.26,0,6
AZ-2023-000295,Drogendelikt,2025-11-07,12:50,Westend-Süd,50.114104,8.700635,Conradistraße,Niedrig,Ermittlung läuft,Zeuge,,2,30012.27,0,2
AZ-2025-000296,Beleidigung,2024-06-22,07:23,Fechenheim,50.021796,8.598059,Langering,Hoch,Ermittlung läuft,Anonym,,1,41011.44,5,15
AZ-2025-000297,Unterschlagung,2025-06-18,00:12,Seckbach,50.066481,8.483024,Steckelgasse,Mittel,Eingestellt,Anonym,2026-03-17,2,17987.0,5,0
AZ-2025-000298,Diebstahl,2023-11-19,02:17,Gallus,50.135539,8.604988,Maurizio-Langern-Allee,Niedrig,Eingestellt,Zeuge,2024-05-24,3,27955.69,4,11
AZ-2024-000299,Betrug,2024-12-12,08:14,Altstadt,50.096857,8.604498,Hövelweg,Dringend,Abgeschlossen,Anonym,2025-03-28,1,25158.46,2,3
